STU_ID,GPA_HIGHSCHOOL,Prior_Hours,ReStartMajor,Gender,ReEthnicity,ReCounty,ReFirstMathCrs,FirstMathCrsGrade,UWFHour1stTerm,UWFGPA1stTerm,Drop1stYear
DBE90C8DEB278368E55728A53351575DD6624D6C,3.16,0,Biomedical Sciences,F,White,OKAL,MAC1105C,D,10,1.99,Dropped
DBF928186E503703D3874DE8B7197401E02F4FE9,2.97,6,Mathematics,M,White,OKAL,MAC1147,B+,13,3.184615385,Retained
DC2113D1847CCB9112A9C57FE6FE597757083F13,3.4,10,Computer Engineering,M,White,SANT,MAC1147,F,14,1.785714286,Dropped
DC78446012114EB36854A2621703BB782D586672,4.635,35,Mathematics,F,White,ESCA,MAC2311,A,16,3.94375,Retained
DC8FE3C332A7D51614C81674186529DAA8A35825,3.6,57,Mechanical Engineering,F,White,SANT,MAC2312,A-,12,3.525,Retained
DD768117E947BF5A3AD99E4214107A98B6BFB172,3.56,3,Electrical Engineering,M,White,ESCA,MAC1147,A,14,2.428571429,Retained
DDC20D3FB27E9FD908F1DA0C6B1E2F3A50F59E87,3.42,24,Mechanical Engineering,F,White,NFLA,MAC2311,D,15,2.693333333,Retained
DDF4D14910CB75EAE580502B67E359ECB402E242,4.11,24,Biomedical Sciences,F,African American,ESCA,MAC1147,A,15,3.133333333,Retained
DE1B988A2A0A7BD42F442CDE17A3E0F34D7F7645,3.9,2,Others,F,Not Reported,NFLA,MAC1105,C-,14,1.992857143,Retained
DEB5386368B25FD80F05D776A225010033884C2D,4.46,61,Biomedical Sciences,F,White,SANT,MAC1147,C+,15,3.033333333,Retained
DED9E87E4E8F70C428ABDFA1F364AE7D91506CAA,4.88,42,Mathematics,M,African American,Others,MAC2311,A,13,4,Dropped
DEFF3D8470CFE7981857C49EE565F860D3DF5E63,4.24,23,Mechanical Engineering,M,White,ESCA,MAC2312,B,12,3.283333333,Retained
DF278B80F57B629AE664318320FDC2D70010288B,3.5,4,Cybersecurity,M,White,NFLA,MAC2312,A-,13,3.284615385,Dropped
DF2AE6C4F1F98B40AB8D43279AF0BF75C7C5B4E4,4.04,0,Natural Science,M,White,NFLA,MAC1147,D+,14,2.021428571,Retained
DF4D9A3F46F29AD49EDE8DEFC1EA72FA864FAC03,3.68,60,Cybersecurity,M,White,NFLA,MAC2312,C,13,2.692307692,Retained
DFD8A3FBBB2C9BF24784F48F7712F447C8EB7827,4.68,21,Mechanical Engineering,F,White,SANT,MAC1147,A,15,3.473333333,Retained
E0031ACB4C1A32590FFBA735574005A1020C2D65,3.23,0,Mechanical Engineering,M,White,PASC,MAC1147,C+,15,2.84,Dropped
E023B910C8DD643B555009EDF7620837C45AB0DA,4.7,0,Biochemistry,F,White,SANT,MAC1147,A,14,4,Retained
E058C6F89DCEB0EC01DE3B97BA346D001320792D,3.1,18,Mechanical Engineering,F,White,NFLA,MAC1147,A,12,3.825,Retained
E0B3A50F92047F6A30F2F752B7020B223F4D58D8,4.29,77,Electrical Engineering,M,Hispanic,OKAL,Others,A-,15,3.486666667,Retained
E0CDB75299F1973DF66E631D4FDE0F9D50374730,4.36,30,Computer Engineering,M,White,BAY,MAC2312,B,12,3.416666667,Retained
E0F3EBC0D436AFF8894F49CCDCFEF1DBABBA2F80,4.22,60,Mathematics,F,Asian,OKAL,Others,B+,15,2.06,Dropped
E124E311D01A99512740044DD5F5CBA4F3613574,3.48,16,Cybersecurity,M,Hispanic,Others,NoAttempt,NoAttempt,12,3,Retained
E12FA9C9A5184DE948DC10DEF7FF3FB4B3AC902E,4,15,Environmental Management,F,White,SANT,MAC1147,A,15,3.86,Retained
E13BB8524F83ACDACF9BBA23A2E0EC265F4C4A1E,4.25,16,Biomedical Sciences,F,African American,OKAL,MAC1147,A,12,3.316666667,Retained
E1D28937E902E9E299C06A9C891FD4238D073236,4.03,6,Computer Science,M,Hispanic,ESCA,MAC1147,A,13,3.538461538,Retained
E1DA334585EA2B552CB8730541061E773CE703FC,3.61,9,Computer Engineering,M,White,PASC,MAC1147,B,14,3.585714286,Retained
E288960AD98A68A5FB893D71300CF0C53C8483EA,3.91,0,Software Design & Development,F,White,SANT,MAC1147,A,13,3.769230769,Retained
E3CFD4446FA989658937B2B36A312A6B3B7144C0,4.34,19,Mechanical Engineering,M,White,ESCA,MAC2312,C,12,2.491666667,Retained
E42CD444255BE06461205740AE38541A5FD2FD1B,3.46,0,Marine Biology,F,Two or More,OKAL,MAC1105C,B-,14,3.064285714,Retained
E47E69E59FEE474614626ACDE60E5D04349A9EC2,3.01,0,Marine Biology,M,African American,Others,MAC1105C,W,0,0,Dropped
E4E59F90A2A9C3475DDEA5F3CF26F5D48A9D275D,4.76,0,Cybersecurity,M,White,HILL,MAC1147,W,0,0,Dropped
E4FA44EE9E456A9D4721D1CF7B2B4802697E3A28,4.13,30,Biomedical Sciences,F,White,ESCA,MAC1147,B-,15,2.86,Retained
E51C3C5B3B40EEA81F25DA97B4672C95441DB1EA,3.04,3,Cybersecurity,M,African American,SANT,MAC1147,A-,16,3.04375,Retained
E64C3FBD6E53001BFC43E46900F49D264FF1213B,4.39,12,Biomedical Sciences,F,White,SANT,MAC1147,A-,14,2.921428571,Retained
E66209CD9B0FC066DF3A9F443952D4813F0AD8C6,3.65,6,Biomedical Sciences,M,African American,ESCA,MAC1140,B,16,3.31875,Retained
E6AC48AD63F5A3596B74BCF97A08B48E6DD92F5A,3.4,0,Electrical Engineering,M,White,SANT,MAC1147,C+,13,2.415384615,Dropped
E6BC59AA4AE74A66B6B08E9C994F0B672A26E50B,3.63,16,Mechanical Engineering,M,White,SANT,MAC1147,C,14,2.321428571,Retained
E6F4F954E50343F35A88BF6463DC6C4DEA68F1A0,3.42,30,Environmental Management,F,White,DUVA,MAC1140,B,12,3.35,Retained
E701F32C648CCDCD8564857C8615DFD85D3C4A6B,3.67,7,Biomedical Sciences,F,Asian,SANT,MAC2311,A,15,3.66,Retained
E74F47074B05AD157DCD7BA5370BDA1287507667,3.09,0,Computer Science,M,White,HILL,MAC1147,NF,13,1.153846154,Retained
E7873D51D9CEEDA809AAC00C7EBDCA44841D17EA,3.1,12,Biomedical Sciences,F,White,SANT,MAC1105C,B,15,2.413333333,Dropped
E79110F71B4DC1C41D1ED18798ABD06A0F1DCC76,3.41,6,Physics,M,White,ESCA,NoAttempt,NoAttempt,12,4,Retained
E7952C6705B5B4551A1347C7F11C5C07D7C66EE1,3.89,19,Mechanical Engineering,M,White,ESCA,MAC2312,B-,15,3.053333333,Retained
E8DB6AB3026EC91492870D7E6C40D7BF8D261919,3.9,16,Mechanical Engineering,M,White,ESCA,MAC2312,A,14,3.871428571,Retained
E94BE957A777160A60215EF31829569EF6BEF73F,4.22,16,Biology,F,Not Reported,PASC,MAC1105C,A,15,3.933333333,Retained
E9A142569E420B14AF0E750E3173CBA9A123C8EE,4,64,Cybersecurity,M,White,OKAL,MAC2311,B+,13,3.715384615,Retained
E9EB9D923F4727A340D73376731D42EE0F567708,4.04,28,Biology,M,Asian,ESCA,MAC1140,A,13,4,Retained
E9F791028D556C3ABDF80A529D7273260A37CB5D,2.97,0,Mechanical Engineering,M,White,NFLA,NoAttempt,NoAttempt,3,4,Dropped
EA6A31A5549FE2420F68A802FB89432198B95D75,4.2,42,Computer Science,M,Asian,ESCA,MAC1147,A,13,3.446153846,Retained
EAC8FB4CA52D6DAE537F38D733D8C51B665201F7,4.31,19,Computer Engineering,M,White,SANT,MAC2312,A,14,3.85,Retained
EB2BF026E672D58268CAB74F6BE0A54745FD753F,3.86,3,Biomedical Sciences,F,White,ESCA,MAC1147,W,10,2.3,Retained
EB3AE41368EC9A47D9DF43EA2DF58B7CED5F44C1,3.96,19,Biomedical Sciences,M,Asian,ESCA,NoAttempt,NoAttempt,12,3.325,Retained
EB643BD9DACCD34E81ABF1F1AD9BE9C8F94C84C4,3.32,10,Marine Biology,M,White,ESCA,MAC2311,F,15,1.233333333,Dropped
EB6CDF11E4ECD41634BD2A1552D074C01C98D5B6,3.68,28,Biology,M,Hispanic,SANT,MAC2311,W,8,2.7625,Retained
EB8F4B6D93044F591194BA856CB6829135ED2095,3.79,6,Marine Biology,F,White,Others,MAC1105C,NF,11,0,Dropped
EBBD059219B7065776CC434DB234478888034BE4,3.75,10,Biomedical Sciences,F,African American,ESCA,MAC1140,D,13,1.907692308,Retained
EBC0DD1085E31D3DD6D6314344AD3CD0DC2E0ECA,4.05,15,Physics,F,White,SANT,MAC2311,B-,14,3,Dropped
EC2FA8E8D1C5B4CBE04B091338BE5516281DDD9D,3.98,42,Others,F,White,SANT,MAC1147,C,14,2.642857143,Retained
ECAC5BDABB8FA93DB645191E70DB3135F27677B4,2.94,5,Biology,F,African American,Others,MAC1147,B-,14,0.864285714,Dropped
ECEA5A0ACE19A7B48D3A35E0FF4FF8FADD8B2CA9,4.3,6,Biomedical Sciences,F,White,SANT,MAC1147,B+,14,3.514285714,Retained
ED0077FE2C6D13DD2800EA4A80D754E264FF04CB,4.44,52,Software Design & Development,F,Two or More,Others,MAC1147,A,13,3.769230769,Retained
ED7865174DD1B31102FEDFFC993AEF166B87828B,4.13,0,Engineering,F,Asian,ESCA,MAC2311,D,14,2.285714286,Retained
ED7DFABFF394A380665022568C7EB4706C1452BA,4.86,10,Computer Science,F,Two or More,Others,MAC1147,A,13,3.7,Retained
ED9A040995F099A81151F41655970DF2EA22653C,3.26,6,Electrical Engineering,M,White,ESCA,MAC1147,B,14,2.985714286,Retained
EDC851FBF4124F0343021ADE58B36233FBEC383D,4.52,0,Electrical Engineering,M,White,SANT,MAC1105C,A,14,3.521428571,Retained
EE18A812AD90A8E647BA5D5F0429BD9946D373A2,3.5,0,Biomedical Sciences,F,Hispanic,Others,NoAttempt,NoAttempt,16,3.7125,Dropped
EE758DD547CF652647F7A99BE12A587B11E56FF6,3.8,5.5,Natural Science,F,Others,Others,MAC1105C,A,16,3.8875,Dropped
EEB0DAE0345D4DE1E0F26DB0F0073BA86B0ACD25,3.76,6,Computer Engineering,M,African American,Others,MAC1147,C+,14,2.871428571,Retained
EEF0922E261DC482EF99B0C6E256888A9929B6D8,3.4,3,Software Engineering,M,Asian,ESCA,MAC1105C,B+,13,3.484615385,Retained
EF1D5A1B089066DF9FA40CFF3FF4934C5744A507,4.08,24,Biomedical Sciences,F,African American,ESCA,NoAttempt,NoAttempt,12,1.225,Dropped
EFBD136CAF88A324C5CCAE2F1B89202893F33E53,3.59,25,Biomedical Sciences,M,White,OKAL,MAC1147,A,15,3.613333333,Retained
EFC27E10FF85C6933E34592384A411F6F18BACF0,3.65,24,Computer Science,M,White,Others,MAC1147,A,16,4,Retained
EFF8EB829AF2FB616071B957914BC7EA181E147F,3.72,25,Biology,F,Hispanic,ESCA,NoAttempt,NoAttempt,13,3.476923077,Retained
F02AAA9B1FC3FBBD971D9DDE078ABA22D2356327,3.76,0,Chemistry,F,White,OKAL,MAC1147,A,14,3.871428571,Retained
F03E361B60400C4DC03D5B788855EF6D0791D0C9,3.18,6,Electrical Engineering,M,Asian,Others,MAC1147,B-,14,2.985714286,Retained
F068E04D6C598009F6AF5C89823BA1A67C530C53,3.91,9,Mechanical Engineering,F,Hispanic,ESCA,MAC1147,A,15,3.74,Retained
F11C2B8F4898C7F2E60F8E0C11879CDBBC7609CF,3.5,0,Computer Engineering,M,White,SANT,MAC1105C,B,14,2.835714286,Retained
F121A62EB17A59991714FE7868829E883750E7FD,4.52,21,Electrical Engineering,M,White,SANT,MAC1147,A,14,3.635714286,Retained
F19FDC98809FA63E2ECC871E8FFEE8C20533BBF9,3.09,6,Biomedical Sciences,F,White,ESCA,MAC1147,F,10,0.6,Retained
F231869B067E19215E7BDCCCEF90AA584AC47AD7,3.65,0,Marine Biology,F,White,ESCA,MAC1105C,B+,14,3.078571429,Retained
F2AA6BAB1587077D49FA4FF859FB8F2E025B4464,3.76,0,Engineering,M,White,ESCA,MAC1147,B-,14,2.985714286,Retained
F2EF73652BF609C003E9D693A5BB4DDCB4C19821,2.47,0,Environmental Management,M,White,OKAL,MAC1147,W,3,0,Dropped
F34235438E1E761C6B37FFDBA5486113B26D0444,3.2,3,Cybersecurity,M,Hispanic,Others,MAC1147,W,6,0.5,Dropped
F3520007A6D9E96982D61FE69AE16733A474630D,3.57,0,Marine Biology,F,Hispanic,ESCA,MAC1147,C,14,2.628571429,Dropped
F392244C232C01EA7B8B893634C14F7513043213,3.5,9,Biology,F,White,SANT,MAC1105C,B+,8,3.1625,Retained
F3C1219C1A3BD25F6AE2387E5AD0376562BF4C3A,3.9,15,Mechanical Engineering,M,White,SANT,MAC1147,A-,12,3.225,Retained
F3E801F6974F9436C826D0AD971E283E0F1D7D46,3.68,16,Biomedical Sciences,F,White,ESCA,MAC1147,A,12,3.666666667,Retained
F41B20573C8574E7EB517BDFCA4A08FDDD80E3D2,4.57,9,Biomedical Sciences,M,Hispanic,ORAN,MAC1147,A-,14,3.7,Retained
F43FDA6772D56C8653B3C9F6F7C76592479CEC65,3.05,12,Biomedical Sciences,M,White,Others,MAC1147,C,12,2.775,Retained
F465A9424BD4BC811E88A1B60C2CE3803135BA49,4.25,36,Biology,M,Asian,WALT,NoAttempt,NoAttempt,17,3.564705882,Retained
F4756568FE5CCD0716621499CD77A3257974DDFE,3.1,12,Computer Engineering,M,Hispanic,OKAL,MAC1105C,F,13,0.853846154,Dropped
F4B91A18CAC509F882427A082CA5BCA2D15E467D,4.07,28,Biomedical Sciences,M,Hispanic,ESCA,MAC2312,B+,13,3.5,Retained
F4E00BFE46E1690391A3AA17D6626E5E7B6C8E81,3.99,18,Computer Engineering,M,White,ESCA,MAC1147,D,15,1.873333333,Dropped
F51CDE909F6322A920DF262C6D55B56E3FB6EF2A,3.31,7,Cybersecurity,M,White,SANT,MAC1105C,A,13,3.7,Retained
F5670286A0082226E752BFA194D08334854319FD,3.76,20,Biomedical Sciences,F,White,SANT,MAC1147,C+,12,2.516666667,Retained
F594EAAED5063C75ABA3CA3DAD8F76BCD868119A,3.9,13,Engineering,F,White,OKAL,MAC1147,A,14,2.707142857,Retained
F5E27A0C72E1E08A6A05193E3CB1A1296DFB7665,5,48,Biology,F,White,ESCA,NoAttempt,NoAttempt,12,3.825,Retained
F6031CEBE502CDDC0AA89E9B4238977BA1EE7826,3.91,0,Chemistry,M,White,NFLA,MAC2311,A,14,3.935714286,Retained
F615B5478E0A382DC33836CA670E8DF72733F826,4.18,12,Engineering,M,White,SANT,MAC1147,B+,14,3.321428571,Retained
F64000DB1B6E4455011822F1F7196EC38D11A97E,4.6,3,Biomedical Sciences,F,White,SANT,MAC1147,B+,12,3.358333333,Dropped
F69BE0F55374EB23660D7ADDD1377C67D2478A69,3.5,0,Electrical Engineering,M,Asian,ESCA,MAC1147,A,15,4,Retained
F6BB54007062A6662FF78A757A4A99F345D11892,4.7,32,Biomedical Sciences,F,White,SANT,MAC2311,B+,13,3.476923077,Retained
F735F0F58001154A4FA40178831794E7AE11D328,4.1,10,Computer Science,F,Asian,NFLA,MAC2312,A,16,3.38125,Retained
F77B8C23DFB885361C93D216511A100B38864190,2.6,0,Biomedical Sciences,F,White,Others,MAC1147,C,15,2.6,Dropped
F7F833762DA6B4E011A90FD13A02E086E071F413,3.47,0,Biomedical Sciences,M,African American,ESCA,MAC1105C,B-,10,3.09,Retained
F81F976F1235A0F51E6BED0EB94BF778EA097DC8,4.29,0,Computer Science,M,White,Others,MAC1147,D,13,2.615384615,Retained
F851A90C9F75B7FEA7331E15B5F72A365264E9DC,4.6,60,Environmental Management,F,White,ESCA,MAC1147,C,13,2.415384615,Retained
F896C4D0EE397A387C18A4A7B0D20E245AEA3EC9,4.1,21,Marine Biology,F,Hispanic,Others,MAC1147,A-,13,3.584615385,Retained
F8A674F3259AECF68482DCC6AEAC7F21F5387488,3.68,0,Biomedical Sciences,F,Two or More,SANT,MAC1105C,B,12,2.425,Retained
F9044F81762DF2663F5F6AEEB193693D65ACD73A,3,0,Mechanical Engineering,M,White,OKAL,MAC1147,C-,10,1.28,Retained
F9123BE91C1319D18607893BF89CF5E9D35A5C75,4.33,15,Computer Science,F,Asian,ESCA,MAC1147,A,13,3.769230769,Retained
F91ADFE51E70023C2D35CC9888B80F44A3300F43,3.8,0,Marine Biology,M,White,BAY,MAC1105C,A,12,4,Retained
F923BDA25782970D349E1DC5503A15CC1270A478,3.77,60,Cybersecurity,F,Two or More,OKAL,MAC1147,B,14,3.071428571,Retained
FA42FAA95735E273733E8874489EB2CA6F66AD58,3.84,38,Chemistry,M,White,SANT,MAC2311,W,10,0.99,Dropped
FA5379F011FE25926ABFDD526C440F0C610C922F,2.6,0,Cybersecurity,M,White,NFLA,MAC1147,B+,13,3.392307692,Retained
FACDAA66620E2C7C74E73524DDB4FE12E3B245D3,4.56,0,Computer Science,M,African American,HILL,MAC1105C,B,14,2.642857143,Retained
FAE04DE9A0BF7E2629B0A56E1F51E7E535868518,3.2,11,Others,M,White,NFLA,MAC1147,D+,14,0.871428571,Dropped
FB21AF878946B8D831934F222511A50D8F6C368F,3,1,Biomedical Sciences,F,White,SANT,MAC1147,NF,9,0.444444444,Dropped
FB2CDC455AB5ECC4B268B5F3A70490C58A46C2D8,4.52,3,Biomedical Sciences,M,White,ESCA,NoAttempt,NoAttempt,13,2.846153846,Retained
FB5C38D2B983AB7C45A1B8D4C86DFA72141F4D53,4.27,0,Biomedical Sciences,F,White,BAY,MAC1147,C-,11,1.718181818,Dropped
FBEF46F559D2827CA28BA7880F32DE8651848200,3.11,6,Marine Biology,M,White,Others,MAC1105C,NF,12,0,Retained
FBFB85D3EE54ADE7EEBFDBA1CCEBA235DA6A24AC,3.4,0,Biochemistry,F,White,OKAL,NoAttempt,NoAttempt,14,2.771428571,Retained
FC0BE3B3DF72BC79712029265C8A9F26F5C4E1F2,4.31,36,Computer Science,F,African American,BAY,MAC2311,B+,13,3.392307692,Retained
FC59BA7CFE971ECA668701DE8CA6A7A4EBAFFCC7,3.5,0,Marine Biology,F,White,NFLA,MAC1105C,A,14,2.942857143,Dropped
FC6B23119800A5FABF5087A851D13C4D16BFA83D,3.81,0,Software Design & Development,F,White,SANT,MAC1105C,B+,13,3.253846154,Retained
FD21B111BF39E9CB909D33A1BF46B507BD59DB29,3.9,22,Chemistry,M,White,SANT,MAC1147,C,14,3.15,Retained
FD2BA77401B1CC2F648669B5871C85325691BC41,4.47,19,Physics,M,White,ESCA,MAC2312,B-,15,3.333333333,Retained
FD7FF9AA1CB7C0CB34C53A715E51B0586E5AC444,4.08,11,Chemistry,F,African American,NFLA,NoAttempt,NoAttempt,14,2.414285714,Retained
FDB1FA0C0429265A1DAD0A238EC759E4132DB2F4,3.9,0,Computer Engineering,M,Others,Others,MAC1105C,A-,13,3.284615385,Retained
FDDE5320EE1F9E1ADE718C08213996664290297C,4.17,24,Electrical Engineering,M,White,ESCA,MAC1147,B-,14,2.757142857,Retained
FDF4FFFE79741AD578A0C5F85B763CA642C5AA2D,3.98,12,Biomedical Sciences,M,Hispanic,Others,MAC1147,C,15,2.8,Dropped
FDFF68C6AC479FB686D565C3F475A053B6255149,3.28,7,Electrical Engineering,M,Hispanic,SANT,MAC2311,F,15,1.646666667,Retained
FE042F4C19A04F08C70917652A46C63A9F170697,2.68,0,Computer Science,M,White,SANT,MAC1147,A,14,3.785714286,Retained
FE6B710EF487532CD91DEFD3BFE09B3540937607,3.11,0,Marine Biology,M,White,ESCA,MAC1147,A-,14,3.064285714,Retained
FE93092EACA5592D3C83CE23CFCEC4E34DF3F248,3.5,0,Biomedical Sciences,F,White,ESCA,MAC1105,B,13,3.246153846,Retained
FEB3B4FAB730B446A9310846F4A04E48B97DDDC1,3.35,8,Biology,M,White,SANT,MAC1105C,NF,12,0.941666667,Retained
FED8823B45CCAD3F2F059EFE560BCBD922B7DCEF,3.96,12,Biomedical Sciences,F,White,Others,MAC1147,F,15,1.713333333,Dropped
FF43FE0A1F65C88418012662BD562AD8EA9D25A5,4.08,53,Biomedical Sciences,F,White,SANT,NoAttempt,NoAttempt,12,3.925,Retained
FFAF490DD51B01245663DDEF4D5AC8A62BC16E78,3.79,3,Mechanical Engineering,F,White,Others,MAC1105C,A-,14,3.421428571,Retained
FFDDBDA50FCB7144FBBBF78CDD8EA85030E2130B,3.82,3,Marine Biology,F,White,Others,MAC1147,B,12,3.333333333,Retained
FFE61EAD7F73C7963580EDB5A5C708639C6865F6,4.39,25,Biomedical Sciences,F,White,Others,MAC1147,A,15,3.753333333,Retained
