STU_ID,UWFGPA1stYear,Prior_Hours,StartMajor,ReStartMajor,Gender,Ethnicity,ReEthnicity,County,ReCounty,FirstMathCrs,ReFirstMathCrs,FirstMathCrsGrade,UWFHour1stTerm,UWFGPA1stTerm,Drop1stYear,GPA_HIGHSCHOOL
A323D2461A0B73F3F56AF613CD6F62EA1E14D942,3.855555556,85,Software Design & Development,Software Design & Development,M,White,White,SANT,SANT,NoAttempt,NoAttempt,NoAttempt,12,4,Retained,3.8
A3403F450CC7C89194290982378C1C7B89E52CC5,2.313636364,21,Cybersecurity,Cybersecurity,M,White,White,SANT,SANT,MAC2311,MAC2311,C,13,2.692307692,Retained,3.22
A347140E4DE45093889FE9F2F68F321DA8229135,2.929032258,6,Cybersecurity,Cybersecurity,M,White,White,WALT,WALT,MAC1105C,MAC1105C,B-,12,3.141666667,Retained,3.19
A3593C2173699306DA86875DE495890199B44D12,2.021428571,9,Marine Biology,Marine Biology,M,White,White,ALAC,Others,MAC1147,MAC1147,C,14,2.021428571,Dropped,3.5
A3A96B811B452E84A92F307B80905ED04217F33C,2.37037037,18,Biomedical Sciences,Biomedical Sciences,F,White,White,SANT,SANT,MAC1147,MAC1147,W,8,3.2375,Retained,3.94
A3C14824037B1BFB6631E039D10756ACECC51541,0,16,Computer Science,Computer Science,M,Two or More,Two or More,SANT,SANT,MAC2311,MAC2311,W,9,1.9,Dropped,3.55
A3D49D0D098981B8B2867A225B847DF81A7CB508,3.369230769,24,Marine Biology,Marine Biology,M,White,White,SANT,SANT,MAC2311,MAC2311,C+,12,3.041666667,Retained,4.48
A46F41894AA273FB79FE4B6D745311544CC2C265,3.296774194,40,Cybersecurity,Cybersecurity,F,White,White,NFLA,NFLA,MAC1147,MAC1147,C,13,3.084615385,Retained,4.51
A581D91FC729ED51D10659850799A0FE952A89D3,2.190909091,0,Computer Science,Computer Science,F,African American,African American,BREV,Others,MAC1147,MAC1147,C+,13,2.323076923,Retained,3.59
A5E001784D59CD98D2B8D0F8A2EE8E45F1A8273F,3.392307692,0,Cybersecurity,Cybersecurity,M,White,White,ESCA,ESCA,MAC1105C,MAC1105C,B+,13,3.392307692,Dropped,3.46
A6FA5E651EBD91F103EA714C21019D44CFBA73A8,2.836363636,26,Biomedical Sciences,Biomedical Sciences,F,African American,African American,ESCA,ESCA,MAC1147,MAC1147,B+,12,3.108333333,Retained,3.92
A75330634FB8373FFEE2A435DCD08B7243CD8889,0.472727273,4,Chemistry,Chemistry,F,Not Reported,Not Reported,SANT,SANT,MAC1147,MAC1147,F,11,0.472727273,Dropped,3.34
A8333C5365537D4909E41C8174211CAF84B43AC0,0.857142857,18,Cybersecurity,Cybersecurity,F,White,White,SANT,SANT,MAC2311,MAC2311,F,7,0.857142857,Dropped,3.66
A85918BB33BBF920A422F56A087190CD49B20028,2.74,6,Biomedical Sciences,Biomedical Sciences,F,White,White,ESCA,ESCA,MAC1147,MAC1147,C+,15,2.74,Dropped,4.25
A8BAEF346DF471F2E2B8B86153212E393640C13E,3.359259259,60,Biomedical Sciences,Biomedical Sciences,F,Hispanic,Hispanic,SANT,SANT,NoAttempt,NoAttempt,NoAttempt,12,2.983333333,Retained,4.32
A8C21153F1EBE3C509EC8710E2C11AF3DCB2B1EA,2.15,0,Mechanical Engineering,Mechanical Engineering,M,White,White,OKAL,OKAL,MAC1147,MAC1147,C,14,2.364285714,Retained,3.07
A99700614B4CEF53DDBD7F4F6033BA1E68231352,1.907692308,0,Physics,Physics,M,White,White,ESCA,ESCA,MAC1147,MAC1147,W,7,1.828571429,Retained,3.27
A99DE29234C11AD0D305D0C8246D6967D62D913E,3.448387097,28,Electrical Engineering,Electrical Engineering,F,Not Reported,Not Reported,WALT,WALT,MAC1147,MAC1147,A,14,4,Retained,4.53
A9B449AFCED867B9BB0B9CE261123191E6324AE3,3.281818182,9,Biology,Biology,F,White,White,DUVA,DUVA,MAC1105,MAC1105,B,9,2.9,Retained,3.45
A9CA47D7E2C3080036E3FC10FEF00CA1CF40C8C1,3.25483871,7,Engineering,Engineering,M,White,White,OKAL,OKAL,MAC2312,MAC2312,C,14,2.928571429,Retained,3.71
A9E14B0A06B4745A2DE5478A87CB1D909B9477C6,2.1,3,Biomedical Sciences,Biomedical Sciences,F,White,White,SANT,SANT,MAC1147,MAC1147,W,6,2.65,Retained,4.05
AA5A0E809E92DC2CF59D04B2C71248D35567EEAB,3.192592593,3,Biomedical Sciences,Biomedical Sciences,F,Native Hawaiian or Pacific Islander,Others,ESCA,ESCA,MAC1147,MAC1147,B,14,3.428571429,Retained,4.28
AA653D88A99F8B4ED3D1423C3010B4B695AE1F11,3.927586207,39,Biology,Biology,M,White,White,NFLA,NFLA,NoAttempt,NoAttempt,NoAttempt,14,3.85,Retained,4.23
AAB2B33805DEB4E42F199C44738981805A4B45FE,2.694285714,7,Mechanical Engineering,Mechanical Engineering,M,Hispanic,Hispanic,OKAL,OKAL,MAC1147,MAC1147,D+,12,2.283333333,Retained,2.91
AAE390D5FD4F97027AC42A5451D391B61ABA9054,0,0,Cybersecurity,Cybersecurity,M,White,White,NFLA,NFLA,MAC1105C,MAC1105C,W,6,0,Dropped,3.5
AB6C5A7206E28CC6534145B61938B56D28B720C5,3.082352941,6,Mechanical Engineering,Mechanical Engineering,M,Two or More,Two or More,ESCA,ESCA,NoAttempt,NoAttempt,NoAttempt,13,2.538461538,Retained,3.66
AB7023C392073C27D7F0A7547E727BE2B83D15C5,0,0,Mechanical Engineering,Mechanical Engineering,M,White,White,ESCA,ESCA,NoAttempt,NoAttempt,NoAttempt,3,0,Dropped,3.8
ABA790921C7E3043BFEFBA00A51D33539C8F57FF,2.166666667,28,Computer Engineering,Computer Engineering,M,White,White,ESCA,ESCA,MAC2312,MAC2312,F,11,0.754545455,Retained,4.38
ABBDA6D868DA715946822FBE1204E31039B704C5,2.902777778,22,Biomedical Sciences,Biomedical Sciences,F,Asian,Asian,BAY,BAY,MAC1147,MAC1147,C+,12,2.683333333,Retained,4.25
ABD4D83791A6B2BE50E0E3657D61ABCCB9EBF83A,2.482758621,33,Mechanical Engineering,Mechanical Engineering,M,White,White,SANT,SANT,MAC2311,MAC2311,A,12,3.658333333,Retained,4.58
ABE013562F908C1E445C80FE7612C28D3C5EAA08,3.444117647,29,Biomedical Sciences,Biomedical Sciences,M,Hispanic,Hispanic,ESCA,ESCA,NoAttempt,NoAttempt,NoAttempt,15,3.2,Retained,4.97
ABE8F485ECAB074087B365F214AA561A99EC1D6F,2.855,3,Computer Science,Computer Science,M,Two or More,Two or More,SANT,SANT,MAC1147,MAC1147,W,3,0,Dropped,3.77
ABEBAE09A89576EF65CF9F9AE1496E5D0D36DE22,1,1,Cybersecurity,Cybersecurity,F,Hispanic,Hispanic,OKAL,OKAL,MAC1105C,MAC1105C,W,4,1,Dropped,3.31
AD808F7363EAE6976081228BFD3235D26146AED8,2.934375,29,Biomedical Sciences,Biomedical Sciences,F,White,White,SANT,SANT,MAC1114,Others,C+,15,2.78,Retained,4.32
AD8175B6E5280FA0ACC43A4F3283A11989194DE2,2.687096774,9,Cybersecurity,Cybersecurity,M,White,White,ESCA,ESCA,MAC2311,MAC2311,C+,16,2.9,Retained,3.2
ADAE545EA100AD31E49E73CA125EB161B248F24A,2.14,12,Cybersecurity,Cybersecurity,M,White,White,HILL,HILL,MAC1147,MAC1147,NF,13,1.384615385,Retained,4.78
ADF1F9C07C1DE662F0DDD5884BCFC31A8DB91F2D,2.846153846,0,Cybersecurity,Cybersecurity,F,White,White,HILL,HILL,MAC1105C,MAC1105C,B-,15,2.653333333,Retained,4.91
AE3200F6FE639A6DF2C473A41FFF5D7291537AE9,3.706060606,22,Cybersecurity,Cybersecurity,M,Native Hawaiian or Pacific Islander,Others,SANT,SANT,MAC1147,MAC1147,A,13,3.930769231,Retained,4.22
AEC0E47394DD3DFE993C1478EA62DB328873459A,1.333333333,39,Biomedical Sciences,Biomedical Sciences,F,White,White,JACK,Others,MAC1147,MAC1147,W,9,1.333333333,Dropped,3.59
AF129EF62411000D6CBE4C70CA6EA89DA74F8070,3.269444444,0,Marine Biology,Marine Biology,F,White,White,NFLA,NFLA,MAC1147,MAC1147,B,14,2.928571429,Retained,4.05
AF1DE85F1C9C90020EAA37285FB0944D8F4D4B6A,3.416129032,23,Biomedical Sciences,Biomedical Sciences,M,White,White,SANT,SANT,MAC1147,MAC1147,A,16,3.625,Retained,4.34
AF350DF392CE606C74C9BE7D7CC71624D09301F5,2.429411765,10,Biomedical Sciences,Biomedical Sciences,F,Two or More,Two or More,ST J,Others,MAC1105C,MAC1105C,B,14,1.864285714,Retained,3.15
AF3627E5A23A4D241D7555F5F2E50DC440E1A646,3.523333333,48,Biomedical Sciences,Biomedical Sciences,F,White,White,SANT,SANT,MAC2311,MAC2311,B+,12,3.408333333,Retained,4.59
AF7052D77109FA256AD579955FDC3061F93B14EE,3.803846154,3,Computer Science,Computer Science,M,White,White,SANT,SANT,MAC1147,MAC1147,A,13,3.930769231,Retained,4.15
AFDAF8A8C59955CC0627E7D7B6D526E5E741B274,3.925,7,Environmental Management,Environmental Management,F,White,White,ESCA,ESCA,MAC1140,MAC1140,A-,15,3.88,Retained,4.46
B00473830E8E14C5FB56E603D3E0EAD8A153AFE7,2.52972973,0,Cybersecurity,Cybersecurity,M,Two or More,Two or More,ESCA,ESCA,MAC1105C,MAC1105C,C,16,2.2625,Retained,3.21
B01EC3011850A6C1AF4475051119177C73059C84,3.835483871,39,Computer Science,Computer Science,M,White,White,BAY,BAY,MAC2312,MAC2312,A,16,3.86875,Retained,4.47
B055A95A4F0CCF7A23E323F928D51D9841C7CD58,2.771428571,24,Cybersecurity,Cybersecurity,M,White,White,SANT,SANT,MAC2311,MAC2311,D,13,2.707692308,Retained,3.97
B073C442459B302C605443D4A0763AB8271755DD,4,19,Physics,Physics,M,White,White,SANT,SANT,MAC2312,MAC2312,A,14,4,Retained,4.8
B13DA6A001688F85A8B49AFB095068651389B66C,3.85,0,Computer Science,Computer Science,M,American Indian/Alaskan Native,Others,SANT,SANT,MAC1147,MAC1147,A,16,3.8125,Retained,4.22
B16EF326AD45F17D890B3E4211594AB6721246A7,3.921052632,29,Mathematics,Mathematics,M,White,White,SANT,SANT,MAC2312,MAC2312,A,16,4,Retained,3.89
B18B6A69498F27D718C6B5118B0CF3270C07CE95,3.918918919,14,Biomedical Sciences,Biomedical Sciences,F,Asian,Asian,ESCA,ESCA,MAC1147,MAC1147,A,14,3.785714286,Retained,4.2
B1C17366EE2336FE32547307BB90A3EEBCED9ADE,3.969230769,12,Mechanical Engineering,Mechanical Engineering,M,White,White,ESCA,ESCA,MAC1147,MAC1147,A,15,3.92,Retained,4
B1C89489CADE4ACA0FBA9B8AC7DF47490B32E2EA,3.353571429,19,Computer Engineering,Computer Engineering,M,White,White,ESCA,ESCA,MAC2312,MAC2312,B,13,2.907692308,Retained,3.6
B1DA97552F954DE212F7869B571010FB470E5BCC,2.8,0,Software Design & Development,Software Design & Development,M,Hispanic,Hispanic,NFLA,NFLA,NoAttempt,NoAttempt,NoAttempt,12,3.1,Retained,3.56
B29114B6A0E7CB6665C49A2481EA5BCAAB597589,3.310526316,12,Marine Biology,Marine Biology,M,White,White,NFLA,NFLA,MAC1147,MAC1147,D+,15,1.673333333,Retained,3.67
B2A2C3C58FADC8D17E231EC5828F55D885743A5B,3.25,0,Biomedical Sciences,Biomedical Sciences,F,White,White,SANT,SANT,MAC1105,MAC1105,A,13,3.138461538,Retained,3.2
B2CB4A708165192440C51973DD08EB54C0060C1E,2.068965517,9,Mechanical Engineering,Mechanical Engineering,M,White,White,OKAL,OKAL,MAC1147,MAC1147,F,8,1.2375,Retained,3.45
B33CEC6DBDEDBBD6727DF2C11326EBCA518825E4,3.180645161,7,Marine Biology,Marine Biology,M,Hispanic,Hispanic,NFLA,NFLA,NoAttempt,NoAttempt,NoAttempt,16,3.31875,Retained,4.01
B3AC6BC5D2CC781D6F4A1CC30571826895152261,3.17,12,Information Technology,Information Technology,F,White,White,ESCA,ESCA,MAC1140,MAC1140,B,12,3.175,Retained,3.56
B3BCC19F8DA7361E3B0CDCEDC4DFFF1D4F4FFDFE,3.084375,28,Electrical Engineering,Electrical Engineering,M,White,White,SANT,SANT,MAC2312,MAC2312,A-,15,3.18,Retained,4.6
B400ADE55363AF893E568D328B4C455F270356A5,2.129411765,0,Biomedical Sciences,Biomedical Sciences,M,White,White,SANT,SANT,MAC1147,MAC1147,W,14,2.007142857,Retained,3.03
B458F2081D3DD1F8BBA1A4223F43585AB357EE7A,3.404166667,10,Electrical Engineering,Electrical Engineering,M,White,White,NFLA,NFLA,MAC1147,MAC1147,B,10,3,Retained,3.5
B46134FF61F713080081CEBA3D22A0624920F299,2.488888889,20,Information Technology,Information Technology,M,White,White,SANT,SANT,NoAttempt,NoAttempt,NoAttempt,12,2.1,Retained,3.52
B46612629A0DB30EE88914E667374D681845ED67,3.25,42,Computer Engineering,Computer Engineering,M,White,White,OKAL,OKAL,MAC2311,MAC2311,B,15,3.626666667,Retained,3.86
B654CE55491C17CF334A333502D219FD2FAD98CE,3.062068966,7,Cybersecurity,Cybersecurity,F,African American,African American,OKAL,OKAL,MAC1105C,MAC1105C,C,10,3.2,Retained,3.21
B661FC0A6C380AA0FF8C4AE9156F7A30227077B1,2.316666667,0,Mechanical Engineering,Mechanical Engineering,M,White,White,WALT,WALT,MAC1147,MAC1147,C-,13,1.676923077,Retained,3.74
B6B05F559FA270BC0C72D1BCE30DE171A60CF76D,4,31,Biomedical Sciences,Biomedical Sciences,M,White,White,ESCA,ESCA,NoAttempt,NoAttempt,NoAttempt,15,4,Retained,3.85
B70345CD8E1CD8607B44F195D08F7D4874A95DBF,2.204,8,Biomedical Sciences,Biomedical Sciences,M,White,White,ESCA,ESCA,MAC1147,MAC1147,B,9,2.566666667,Retained,3.41
B71680900F499000CAC17D07B540533D28FB0FB2,3.974285714,70,Biomedical Sciences,Biomedical Sciences,F,White,White,ESCA,ESCA,MAC2311,MAC2311,A,15,4,Retained,5.2
B7A2C0F33AB441C3E3FF3F71BFA471EB8C98D249,2.304166667,24,Biomedical Sciences,Biomedical Sciences,F,Hispanic,Hispanic,ESCA,ESCA,MAC1147,MAC1147,D+,15,1.28,Retained,3.8
B7B93D737FDC8E30DE4DC1C512089FB00DC141C9,2.741666667,45,Marine Biology,Marine Biology,M,White,White,WALT,WALT,MAC1147,MAC1147,B,12,2.741666667,Dropped,3.92
B7D30AF8D11A10C5D9BFDE63E125FD42B8868B53,2.116666667,0,Marine Biology,Marine Biology,M,Two or More,Two or More,DADE,Others,MAC1147,MAC1147,C+,14,1.742857143,Dropped,3.655
B8D5AD4DF1BEED27FF0812CB689A8C1D2FE3ABE5,3.717857143,30,Chemistry,Chemistry,F,White,White,ESCA,ESCA,MAC2312,MAC2312,B,14,3.65,Retained,4.47
B925805BC7803EDCB18B3DE8125956A9B1A98354,2.639393939,0,Biochemistry,Biochemistry,F,Hispanic,Hispanic,ESCA,ESCA,MAC1147,MAC1147,A-,14,2.992857143,Retained,4.21
B948A961CB26C53BF07CD6576C6AE28FDFB7B2DB,3.075,10,Computer Engineering,Computer Engineering,M,Hispanic,Hispanic,SANT,SANT,MAC1147,MAC1147,B+,12,2.691666667,Retained,3.23
B9B0121E11C1DEF91ECDD8F884B4B13649EC192B,3.493548387,3,Computer Engineering,Computer Engineering,M,White,White,SANT,SANT,MAC1147,MAC1147,A-,17,3.823529412,Retained,3.91
B9B06DE2D5C820A6454D59DF35990488D2D430FE,2.88,13,Computer Science,Computer Science,M,White,White,ESCA,ESCA,MAC1147,MAC1147,W,13,2.630769231,Retained,3.5
B9F30520B15DF0295CF6A2B37772216DAA1545EC,2.25,0,Biology,Biology,M,White,White,HILL,HILL,MAC1147,MAC1147,C-,11,2.1,Retained,3.4
BA04A931216B0AFC44C70638164E259F04A34735,1.0125,12,Software Design & Development,Software Design & Development,M,White,White,BAY,BAY,MAC1147,MAC1147,NF,16,1.0125,Dropped,3.58
BA1C7963E914590A520715526A71CEED401C3CDD,3.296428571,84,Electrical Engineering,Electrical Engineering,M,White,White,OKAL,OKAL,NoAttempt,NoAttempt,NoAttempt,12,3.341666667,Retained,4.12
BB3ABE270BCF34AB3B4169111005F814A2F939BB,3.914285714,55,Biomedical Sciences,Biomedical Sciences,F,White,White,ESCA,ESCA,NoAttempt,NoAttempt,NoAttempt,14,3.85,Retained,4.9
BB7B3036AE00E04A67AE48251693EB2EAEFE669F,0,8,Mechanical Engineering,Mechanical Engineering,M,Hispanic,Hispanic,NFLA,NFLA,MAC1147,MAC1147,D,14,1.285714286,Dropped,2.9
BBDE0856C572358870402E5A996E5A4B35A11826,2.545454545,9,Cybersecurity,Cybersecurity,M,White,White,SANT,SANT,MAC1147,MAC1147,F,13,1.846153846,Retained,3.33
BC0A8D5C669130C3BBDDCDB27210BBD2B25C2E77,3.192857143,3,Computer Science,Computer Science,F,White,White,ESCA,ESCA,MAC1147,MAC1147,C-,13,2.069230769,Retained,4.15
BC2872F881324A5B6B087E15AE1AB785F0963134,0,6,Biomedical Sciences,Biomedical Sciences,F,White,White,DUVA,DUVA,MAC1105C,MAC1105C,W,0,0,Dropped,3.83
BC8D1E4524DB45C1F7DD12A3C5E6641ED34769DA,2.84,31,Computer Science,Computer Science,M,White,White,SANT,SANT,MAC1105,MAC1105,C+,15,2.94,Retained,3.48
BCDF934F7E60642B19308150E620B8AA92DD0724,3.25862069,15,Mechanical Engineering,Mechanical Engineering,M,Two or More,Two or More,ESCA,ESCA,MAC1147,MAC1147,D,13,2.753846154,Retained,4.16
BCE85275CA39E9A8F33198980FF19343332FA172,2.105555556,6,Electrical Engineering,Electrical Engineering,M,White,White,SANT,SANT,MAC2312,MAC2312,F,13,0,Retained,3.37
BCFD623F163E606FE4F1A977283E7C633E615B63,3.004,6,Environmental Management,Environmental Management,F,White,White,NFLA,NFLA,MAC1140,MAC1140,W,7,1.985714286,Retained,3.71
BD92D4357B49B2C3C7C68F78B2004D3865B8E95E,3.103571429,0,Electrical Engineering,Electrical Engineering,M,White,White,ESCA,ESCA,MAC1147,MAC1147,A-,13,3.284615385,Retained,3.13
BDA5888CDF4FD58F23B81DD27AF192928C2B707F,3.296296296,4,Computer Science,Computer Science,M,African American,African American,ESCA,ESCA,MAC2312,MAC2312,A,14,3.285714286,Retained,3.77
BDD5D961B8A12AA5387F12C551B5B2326BA9898C,2.8,13,Biomedical Sciences,Biomedical Sciences,F,White,White,WALT,WALT,MAC1147,MAC1147,F,14,1.357142857,Retained,3.17
BE0936AB95DBE0363585640E6A94DB7A0823601D,1.627272727,12,Biomedical Sciences,Biomedical Sciences,F,African American,African American,ORAN,ORAN,MAC1105C,MAC1105C,F,15,1.193333333,Dropped,3.09
BE16DC1ED0F22D2C79036E15DF67EEB5C6DADFA9,3.34375,60,Computer Science,Computer Science,M,White,White,SANT,SANT,NoAttempt,NoAttempt,NoAttempt,16,3.325,Retained,4.29
BE189ED78BB0DF45EE4BF4D9CBD1C48C056BF9F6,3.706896552,15,Biochemistry,Biochemistry,F,Hispanic,Hispanic,SANT,SANT,MAC2311,MAC2311,A,14,3.935714286,Retained,4.57
BE3EECD0FFD254F039C81BBD3F1AFB1BD579BB8D,2.923333333,21,Biochemistry,Biochemistry,F,White,White,ESCA,ESCA,MAC1147,MAC1147,A,12,3.083333333,Retained,3.56
BE67EB0E63F611DE11C52027BC91E20137DD04AD,0.666666667,6,Cybersecurity,Cybersecurity,F,White,White,SANT,SANT,MAC1147,MAC1147,F,13,0.461538462,Dropped,3.09
BE86824DC56D8340CFE61B832DB797A3CD87503B,0,67,Marine Biology,Marine Biology,F,White,White,NFLA,NFLA,NoAttempt,NoAttempt,NoAttempt,15,4,Dropped,4.3
BE8B950C6FEC1E715FE1CD9A1CAE809CD944D171,3.04,0,Marine Biology,Marine Biology,F,White,White,NFLA,NFLA,MAC1105C,MAC1105C,B,14,3.214285714,Retained,3.1
BF30D850DCFBB8B11D052E56BFFFF81BD40480DF,2.9,3,Chemistry,Chemistry,M,White,White,SANT,SANT,MAC1147,MAC1147,B,11,2.9,Dropped,3
BFFC0EE610E60ED7FFC383B1F605EDAA434E3F20,2.336666667,0,Biochemistry,Biochemistry,M,White,White,ORAN,ORAN,MAC1147,MAC1147,C-,12,1.741666667,Retained,3.9
C00E5A061DECBD1F39087B1128ED5F581B356E2B,3.107142857,0,Biology,Biology,F,White,White,SANT,SANT,MAC1105C,MAC1105C,B,16,3.05625,Retained,3
C04E20E564756778A3EB84FB8552834730AAFD9C,3.773913043,62,Electrical Engineering,Electrical Engineering,F,White,White,OKAL,OKAL,MAC2311,MAC2311,A,12,3.9,Retained,4.62
C088A2AE41402DDB81F1CD83FF69932C482EE782,0,28,Computer Science,Computer Science,M,White,White,ESCA,ESCA,MAC2312,MAC2312,A,14,3.85,Dropped,4.5
C0B24961153EAF2D8477B1AE359BEDCBFFABB16F,2.938709677,18,Mechanical Engineering,Mechanical Engineering,F,White,White,ESCA,ESCA,MAC1147,MAC1147,B,14,2.721428571,Retained,4.11
C0DB8504F2397E74A4BAA5326BBB82A09B05D83B,2.971794872,18,Electrical Engineering,Electrical Engineering,M,Two or More,Two or More,OKAL,OKAL,MAC1147,MAC1147,A,12,3.325,Retained,3.78
C18421932876AEA1516DBD13E820F2D02D39F55D,3.481481481,12,Biomedical Sciences,Biomedical Sciences,F,White,White,SANT,SANT,MAC1147,MAC1147,A-,12,3.141666667,Retained,4.45
C1F709A841045675D98F6A9D5F1A256E26B0E73A,3.506896552,25,Engineering,Engineering,M,White,White,NFLA,NFLA,MAC2311,MAC2311,B+,14,3.735714286,Retained,3.63
C2043AB7B5E8CBFB0AD2A5395AE839920661E74A,3.862857143,18,Electrical Engineering,Electrical Engineering,F,White,White,BREV,Others,MAC1147,MAC1147,A,12,3.675,Retained,3.66
C22E3255DAA549550034AC5ECF206B79A19F4EA8,2.889285714,12,Cybersecurity,Cybersecurity,M,White,White,SANT,SANT,MAC2311,MAC2311,F,13,2.215384615,Retained,4.24
C245869DDFBAD4E7C8414DAAE183BFEF6826C837,2.118181818,11,Marine Biology,Marine Biology,F,Hispanic,Hispanic,LEE,Others,MAC1147,MAC1147,F,15,1.553333333,Dropped,4.18
C2C5E896D593A1900B751500C7AB6F3A483A32E2,3.397142857,37,Biology,Biology,F,African American,African American,ESCA,ESCA,MAC1147,MAC1147,A,15,3.526666667,Retained,4.23
C2EDD0DC5AB985FAE632BE9FD87C24C49D268FC6,0.666666667,9,Cybersecurity,Cybersecurity,M,White,White,OKAL,OKAL,MAC1147,MAC1147,D,13,0.769230769,Dropped,3.27
C335D2B1CA718E5574E733498066C52968B2D8B0,3.383870968,9,Natural Science,Natural Science,F,Hispanic,Hispanic,ESCA,ESCA,MAC1105C,MAC1105C,A,14,3.571428571,Retained,4.51
C33AE3920CA0FE70BF8C53FF196FC5463FA8C02D,2.928125,0,Computer Science,Computer Science,M,White,White,SANT,SANT,MAC1147,MAC1147,C+,16,3.0125,Retained,3.13
C353CD807657931AC6D47D75A52E865BB5798B87,2.697368421,35,Electrical Engineering,Electrical Engineering,M,White,White,SANT,SANT,MAC2312,MAC2312,D,12,2.233333333,Retained,4.54
C3AA4D9BBE698437A8651AAC4F273444BBDF877D,2.152631579,3,Marine Biology,Marine Biology,F,White,White,NFLA,NFLA,MAC1147,MAC1147,W,6,1.35,Retained,3.07
C41B8A0BB03F9AB8B7315995C449F8A236F47521,2.1,6,Mechanical Engineering,Mechanical Engineering,M,White,White,ESCA,ESCA,MAC1147,MAC1147,W,9,2.1,Dropped,2.47
C53067239BB4A73A7798484220E90FDF56844C3A,2.814285714,48,Marine Biology,Marine Biology,F,Hispanic,Hispanic,VOLU,Others,MAC1147,MAC1147,C+,12,2.866666667,Retained,4.07
C54A7E453AF2F3C36F85F8C53D8A91E258635F77,0.285714286,4,Mechanical Engineering,Mechanical Engineering,M,White,White,ESCA,ESCA,MAC1105C,MAC1105C,F,14,0.285714286,Dropped,2.75
C5A55DAE135782EF7B88EB27A0F60892440A7416,3.543023256,60,Mechanical Engineering,Mechanical Engineering,M,White,White,ESCA,ESCA,MAC2312,MAC2312,C-,14,3.278571429,Retained,4.08
C5C9123656949F7F91A3CD4936865785CB9E5F55,2.52173913,0,Mechanical Engineering,Mechanical Engineering,M,White,White,ESCA,ESCA,MAC1105C,MAC1105C,C,12,1.908333333,Retained,3.71
C6135BD549AEAC8D2ADD713D3825A8AE1E28D932,3.85,30,Electrical Engineering,Electrical Engineering,M,White,White,NFLA,NFLA,MAC1147,MAC1147,A,15,3.86,Retained,3.46
C62A867F130FB6440277C50045663EC7E8C64ADE,2.46,10,Marine Biology,Marine Biology,F,African American,African American,NFLA,NFLA,MAC1105C,MAC1105C,D+,14,1.528571429,Retained,3.77
C64ACE9D706672B6F909F4D98C9330D02396C758,3.678571429,3,Marine Biology,Marine Biology,F,White,White,NFLA,NFLA,MAC1147,MAC1147,A,14,3.571428571,Retained,4
C658BF53C185FFB2B98EF7CA1FE7834D3D0D16FF,0,27,Biomedical Sciences,Biomedical Sciences,F,Hispanic,Hispanic,OKAL,OKAL,MAC1147,MAC1147,D+,12,1.416666667,Dropped,3.36
C6A446F5DA16F9754EA228D7D548041321058376,2.105,32,Biology,Biology,F,Hispanic,Hispanic,SANT,SANT,MAC1147,MAC1147,W,10,2.59,Retained,4.25
C6D81498A15C95DD36C70FF54256DB5BA7C426A2,0,62,Computer Engineering,Computer Engineering,M,Hispanic,Hispanic,SANT,SANT,NoAttempt,NoAttempt,NoAttempt,12,3.066666667,Dropped,4.18
C6E94DF08C62444203918FEF665448894EE0ACB9,3.656097561,49,Mechanical Engineering,Mechanical Engineering,M,White,White,ESCA,ESCA,MAC2313,Others,A-,15,3.66,Retained,3.9
C722183F964873339592889189ADBEE0247827E7,3.376,18,Mechanical Engineering,Mechanical Engineering,M,White,White,ESCA,ESCA,MAC1147,MAC1147,B+,12,3.208333333,Retained,3.5
C73C9DB5EA0A90FAF21C75713E9E98EA4C9A0D27,3.619354839,60,Mechanical Engineering,Mechanical Engineering,M,White,White,NFLA,NFLA,MAC2312,MAC2312,A,15,3.6,Retained,4.18
C7740BDEAEE3A318CE51E4980ED9CF0DC21A6A05,3.311428571,6,Software Engineering,Software Engineering,M,White,White,OKAL,OKAL,MAC1147,MAC1147,A,13,3.007692308,Retained,3.6
C78A554E4FEF1450E7C38AB4C47BC46048A62B97,3.024137931,62,Cybersecurity,Cybersecurity,M,White,White,SANT,SANT,MAC1147,MAC1147,A,13,3.076923077,Retained,3.93
C7951EB5D580A6184B8E35779542369E64FD1FE1,2.436,0,Mechanical Engineering,Mechanical Engineering,M,White,White,ESCA,ESCA,MAC1147,MAC1147,C,14,2.5,Retained,3.1
C7E3B931C0C7A2334B378C0E1AAA28161CD9D718,3.419354839,6,Mechanical Engineering,Mechanical Engineering,M,White,White,SANT,SANT,MAC1147,MAC1147,A,14,3.421428571,Retained,4.16
C81ED0DFC8CE8FF9C8D3C0E4A6A5DEDB3237234C,2.568421053,0,Software Engineering,Software Engineering,M,African American,African American,ESCA,ESCA,MAC1147,MAC1147,C-,13,2.046153846,Retained,3.54
C8402F2C8D908BB910E2C2DBAD507DF65FAC58D1,3.493548387,6,Cybersecurity,Cybersecurity,M,White,White,ESCA,ESCA,MAC2311,MAC2311,B+,13,3.484615385,Retained,4.1
C85C3F1D056C9CC08F885958B2EC871581BE784C,3.685714286,39,Biomedical Sciences,Biomedical Sciences,M,White,White,CITR,Others,MAC1147,MAC1147,A,13,3.838461538,Retained,4.38
